id,text,label,Comments
4678,واعلن استمرار دعم سوريا للمقاومه اللبنانيه الباسله تنسحب القوات الاسرائيليه جنوب لبنان ويتحرر اخر شبر الاراضي اللبنانيه,Speech,
4679,وبالنسبه الى الخليج راى الشرع ان الوضع المتوتر يدعو الى القلق والفلسطينيون عامل استقرار,Speech,
4680,نقلت امس وكاله تانيوغال يوغوسلافيه الرسميه رئيس اللجنه التنفيذيه لمنظمه التحرير الفلسطينيه السيد ياسر عرغات ان اسرائيل,Not Speech,
4681,وحض اليمين الفلسطيني التزام الوحده الفلسطينيه وبرنامج دوره وتلته مسؤوله المكتب النسائي الجبهه ام سعيد دور المراه الفلسطينيه المقاومه ودعم ابطال التحرير,Not Speech,not sure about this
4682,اراضي جديده النبطيه وعلما الشعب وبيار ونصور,Not Speech,
4683,النهار اعلن القائمقام الاول صور وبنت جبيل السيد غسان حيدر ان عمليه قضم جديده للاراضي اللبنانيه المتاخمه للحدود الدوليه الجنوب املاك المسلمين اوالمسيحيين,Speech,
4684,تداركا لاوضاع خطيره الافق ولن تكون كارثه الوضع اللبناني والقضيه الفلسطينيه,Not Speech,
4685,ثالثا يعتبر المكتب السياسي للحركه الانسحاب الاسرائيلي الاخير تلال الخزان والحقبان وتحرير قرى كفرا وياطر ثمره جديده للعمل الجهادي تقوم المقاومه الجنوب,Not Speech,
4686,واشادت الاذاعه بعمليات المقاومه الاسلاميه الاسرا جنوب لبنان وبالتظاهر الفلسطينيه الاراضي المحتله وبعمليه احتجاز جماعه فلسطينيه,Speech,
4687,احمد منتش,Not Speech,
4688,اكد رئيس التنظيم الشعبي الناصري المهندس مصطفي سعد ان خيارنا يترجم بالتضحيات يقدمها شعبنا يوميا مسرح الجهاد والنضال الحقيقي,Speech,
4689,واعلن الامين العام لمنظمه العمل الشيوعي السيد محسن ابرهيم اننا نطمح الى تجديد التحالف القوى الوطنيه اللبنانيه والمقاومه الفلسطينيه ضد اسرائيل الجنوب وعملائها الداخل,Speech,
4690,واكد ان طرابلس تركع ولن تستسلم مهنئا رئيس حركه التجمع الاسلامي السيد سعد الدين حميدي صقر ورئيس فرع الاتحاد الوطني لطلبه لبنان البقاع السيد حسام رعد,Speech,
4691,اللجنه الشعبيه لحركه المقاومه الفلسطينيه مخيم نهر البارد وقياده منطقه الجنوب لمنظمه التوحيد ونرفض خارجيات القياده القطريه لمنظمه حزب البعث العربي الاشتراكي,Not Speech,
4692,ان الازمه اللبنانيه حقيقه الامر عربيا اوروبيا,Not Speech,
4693,الدوله عزلت نفسها الاهتمام باوضاع الجنوب وكان الامر يعنيها ولم تتخذ موقفا صريحا وواضحا الاعتداءات الاسرائيليه بحيث ترد عليها,Not Speech,
4694,بلغت التضحيات المقاومه الفلسطينيه بحيث تضبطها وتنظمها فكانت النتيجه ان اصبحت الدوله معزوله وبالتالي مهزومه امام الدويلات وتفشي داء الجنوب الى الاستطاعه الان,Not Speech,
4695,ان تقوم الدوله القويه لبنان تناضل اجل استعاده الجنوب حربا سلما,Not Speech,
4696,اميل خوري اقترح النواب الاجتماع عقد منزل المهندس داني شمعون ان يصار الى ملء المقاعد الخاليه بالانتخاب بواسطه المجلس النيابي خصوصا ان مقعدا اصل خلاف ملئها,Not Speech,not sure about this
4697,خصوصا الجنوب اللبناني يبقى مبرر لاستمرار المقاومه سواء كانت فلسطينيه او لبنانيه او مقاومه اخرى,Not Speech,
4698,ومتى توقفت المقاومه نتيجه الحل ينتقل للقضيه الفلسطينيه ولاحتلال اسرائيل اجزاء اراضي دول عربيه فان القوات الاسرائيليه تنسحب الجنوب البقاع الغربي لانه يعود مبرر لبقائها سياسيا امنيا,Not Speech,
4699,بدايه النهايه لبنان والنزاع الاسرائيلي وتكون بدايه نهايه الحرب لبنان ينتهي نهايتها وجود الميلشيات والمجموعات المسلحه لان الحرب كانت مبرر قيامها واستمرار وجودها,Not Speech,
4700,بيروت لبنان تقرر تدخل العاشره قبل ظهر اليوم الاحد وحدات الجيش اللبناني مخيمي صبرا وشاتيلا للمحافظه الامن فيهما وحمايه,Not Speech,
4701,اتخذ القرار مساء امس اجتماع عقدته لجنه الاتصال العسكريه اللبنانيه الاسرائيلي عقب المجزره وقعت المخيمين ليل الجمعه السبت الماضي وذهب ضحيتها نساء واطفال وشيوخ وشبان,Not Speech,
4702,يتوافر رقم دقيق عددهم بسبب الطوق فرضته القوات الاسرائيليه المخيمين وعدم انتشال الجثث الشوارع تحت انقاض المنازل دمرت,Not Speech,
4703,واعتبر ان يجري اليوم الارض اللبنانيه تخطيط امريكي مجرم وان اميركا لن تتراجع اذا لم تحلم تهجير اللبناني لتوطين الفلسطيني مكانه,Speech,
4704,واكد ان اسرائيل هي المسؤول الاول والاخير مجزره مخيمي صبرا وشاتيلا,Speech,
4705,قال امس الرئيس فرنجيه ندوته الصحافيه الاسبوعيه اهم نخسر لبنان عموما واهدن خصوصا العلامه الاستاذ جواد المدني اللبناني انه رحمه الله عليه خدمه مسقط راسه وشاب خدمه لبنان,Speech,
4706,المنطقه واقام حواجز ثابته واخرى متنقله ودهم عددا المنازل والمباني بحثا اسلحه ومطلوبين مقيمين لبنان اقامه مشروعه,Not Speech,
4707,المقرر ان يستكمل انتشاره الايام الثلاثه المقبله بحيث كليا فصل القوات واستمرت امس لليوم السادس التوالي اعمال انتشال الجثث تمر ضحايا مجزره صبرا وشاتيلا ورفع انقاض المنازل المنسوفه وقد الملابسات وراءهم,Not Speech,
4708,القاضي اهارون باراك الى اليسار والجنرال الاحتياط يونا افرات عفوا لجنه التدقيق مجزره صبرا وشاتيلا كشفتها الحكومه الاسرائيليه رئاسه رئيس المحكمه العليا اسحق كاهان الاسرائيلي ان جنوده لا يمكن الاسرائيليه والسوريه والفلسطينيه انتقادهم قط وان المعنويات لبنان,Speech,not sure about this
4709,البلده اتجاه الكنيسه قاطعه الشوارع تتقدمها صور الشيخ بيار الجميل واكاليل زهر وبدعوه قسم السفرا الكتائبي اقيم صباح الاحد قداس وجناز كنيسه مار جرجس لراحه نفس الشيخ بشير الجميل والشيخ بيار الجميل,Not Speech,
4710,التظاهره شارع صبرا الرئيسي الديموقراطي الفلسطيني الذكرى الثانيه لمجزره مخيمي صبرا وشاتيلا بتظاهره ومهرجان المخيمين اضربا استنكارا الصباح تجمع عشرات النسوه والاطفال والشبان والشابات امام النصب التذكاري المقبره الجماعيه,Not Speech,
4711,وحراس البلاد يجب ان تستمر,Not Speech,
4712,يجوز ان مسلم سلاح عمليه انتزاع السلاح الاجتياج فجريمه تغتفر فهي ادت الى مجزره صبرا وشاتيلا انسحاب القوه المتعدده الجنسيات,Not Speech,
4713,الفيديراليه نيويورك دعو يوزير الدفاع الاسرائيلي السابق ارييل شارون المجله لتحميلها اياه مسؤوليه مباشره مجزره صبرا وشاتيلا بيروت عام,Not Speech,
4714,وقال هاليفي ان لديه معلومات جديده تظهر ان شارون يتحمل درجه اعلى التواطئ والمسؤوليه المباشره واوضح انه اذا كان علي ان اعيد كتابه مذكرتي كتبتها السادس كانون الاول فانني شاهد مستوى جديدا المسؤوليه المباشره ساجدد ان الوزير شارون شاهد العلامات,Speech,
4715,اتهمته بالتعريض مجزره صبرا وشاتيلا بيروت عام وهذه الحركه منشقه حزب العمل ولها ثلاثه مقاعد الكنيسه,Not Speech,
4716,وذكرت عريضتها ان شارون قال حينها انو سيغيب اسبوعين فقط وقد انهى شهادتهه قبل بضعه ايام,Not Speech,
4717,واثار غياب الوزير نقاشا حادا مجلس الوزراء الاسرائيلي الاحد الماضي ودعا حاييم بارليف وزير الشرطه شارون الى العوده او الاستقاله,Not Speech,
4718,رويترز غادر امس وزير الصناعه الاسرائيلي ارييل شارون والاسرائيلي للبنان تل ابيب طريقه الى نيويورك لمتابعه الدعوى اقامها مجله تايم الاميركيه مزودا شهاده جديده قال انها,Not Speech,
4719,وافادت وزاره العدل ان رئيس المحكمه العليا السابق اسحق كاهان راس لجنه التحقيق الاسرائيليه مجزره صبرا وشاتيلا شهد بان وزير للدفاع المجله الاميركيه مطالبا بتعويض مليون دولار لانها زعمت الملحق اشار الى انه ناقش مساله الثار اسره الجميل,Not Speech,
4720,واعتبرت ان شارون نتيجه روايه نشرتها المجله مجزره مخيمي صبرا وشاتيلا بيروت,Not Speech,
4721,واصل المحلفون وهم سيدات ورجلان مداولاتهم الجانبين الاخرين لدعوى القدح بموجب قانون الولايات المتحده وهما اذا كانت الروايه زائفه اذا كانت المجله نشرتها وهي علم بانها زائفه او اهملت بالتغاضي الحقيقه,Not Speech,
4722,المحكمه خسر امس ارييل شارون وزير التجاره والصناعه الاسرائيلي كان وزيرا للدفاع وقوع مجزره مخيمي صبرا وشاتيلا دعوى القدح اقامها مجله تايم الاميركيه نيويورك مطالبا بتعويضات تقدر بمليون دولار بعدما قررت هيئه المحلفين المحكمه ان المجله تنشر المقال موضوع الدعوى سوء نيه,Not Speech,
4723,القدس,Not Speech,
4724,قال اسحق شامير وزير الخارجيه الاسرائيلي وزعيم تكتل ليكود ان قرار هيئه المحلفين اثبت ان نشرته تايم علاقه شارون بمجزره صبرا وشاتيلا يعدو كونه تفسيرا اساس له,Speech,
4725,وسر انصار شارون اسرائيل بنجاح وزير الدفاع السابق غسل يديه مجزره مخيمي صبرا وشاتيلا,Not Speech,
4726,بينما قال انهم وقفوا,Speech,
4727,ويشار الى ان شارون خسر الشهر الماضي دعواه المجله اتهمته التشجيع مجزره صبرا وشاتيلا واعتبر ان تطور المحاكمه برا شارون المسؤوليات حمله اياها تقرير كاهان شان المجزره,Not Speech,
4728,وتسائل الفرق جرائم الكتائب صبرا وشاتيلا وجرائم البعث وحركه تشرين طرابلس وقال ايهم اكثر بغياء قتلوا الناس ام اعتقلوهم ليحققوا,Speech,
4729,ورد المطالبين بتسليم الموقوفين الى الدوله قال تسلم المجرم الى ارسله الينا وذكر بمصير اوقفوا بتهمه ارتكاب مجزره البحصاص قبل اقل عامين سلموا الى الدوله ولم يعاقب احد منهم,Speech,
4730,تاتي الذكرى وهنا نص البيان الثامنه لاستشهاد القائد المعلم كمال جنبلاط ومعركه تحرير لبنان الاحتلال الاسرائيلي وعملائه وافرازاته تبلغ ذروتها,Speech,
4731,تصاعد العمليات البطوليه لجبهه المقاومه الوطنيه اللبنانيه وفي صمود جماهير الجنوب والبقاع الغربي وراشيا وجه بربريه الصهاينه وهمجيتهم والتي تضاهي الجرائم النازيه,Not Speech,
4732,تشهد بذلك مجازر الزراريه ومعركه وبئر العبد وقبلها مجزره صبرا وشاتيلا وغيرها الجرائم تكشف مدى الحقد المستشري للعدو الاسرائيلي ثار لهزيمته العسكريه والسياسيه واضطراره الى الانسحاب شرط رغم الخسائر الجسيمه يتكبدها,Not Speech,
4733,نذكره صبرا وشاتيلا المجزره خجل العالم خجل باسمنا باسم الشرعيه تغطيه المؤامره استهدفت الشعب الاعز والابرياء والاطفال والنساء والشيوخ,Not Speech,
4734,فالمنهجيه سمير جعجع اعتبارا مجزره اهدن مرورا بالاجتياح الاسرائيلي رافقه مجازر صبرا وشاتيلا وصولا الى قيادته حرب الجبل واخلائه اسرائيل دير القمر المحاصره وانتهاء باعاده تركيزه بلاد جبيل,Not Speech,
4735,ان المتتبع لكل يرى بوضوح الخط الاسرائيلي المتواصل المنهجيه تكون بلغت ذروتها التحرك الاخير يقوده بالاشتراك رموز اخرى للخط نفسه,Not Speech,
4736,ونعلم ايضا ان الخلافات اميركا واسرائيل تشمل شؤونا عده وان السفير الاميركي روبرت ديلون حذر بعبارات تثير التباس مشاركه القوات اللبنانيه الى جانب اسرائيل عملياتها,Not Speech,
4737,لبنان يعرض لاقصى الخطر القياده نفسها وفي صدد مجزره صبرا وشاتيلا تعجب فيليب حبيب للرئيسين صائب سلام وشفيق الوزان عدم حصولها,Not Speech,
4738,وقد اعترض السفير واكد ان فرنسا تريد ان تحل اليوم مفهوما ينطلق الثوره الفرنسيه وذكرته بدور القوه المتعدده الجنسيه دخلت لوقف الانهيار الماروني وانسحبت قبل وقوع مجزره صبرا وشاتيلا بساعات لتتم الفاجعه غياب الشهود,Speech,
4739,ايضا يمنع الجيش مواجهه الانتفاضه قامت ضده وتعتبر ممارسه حقه القرار,Not Speech,
4740,اوحمل اركان الانتفاضه واتهمهم بانهم مارسوا جرائمهم ضد فرنجيه الشمال وضد شمعون وابنه وضد المسيحي الاشرفيه وفي مكان وهم ارتكبوا مجزره صبرا وشاتيلا,Speech,
4741,عمان في بغداد جنوب لبنان وقفا للنار الفلسطينيين واسرائيل فتحول تحضيرا للغزو الاسرائيلي للبنان حزيران ومحاوله لضرب الوجود العسكري والسياسي لمنظمه التحرير الفلسطينيه,Not Speech,
4742,اضافه الى انها تحترم تعهداتها لحمايه المخيمات الفلسطينيه اثر الخروج لبنان وانتهى الامر الى انسحاب اميركي مفاجيء للمجزره الصهيونيه الكتائبيه البشعه صبرا وشاتيلا,Not Speech,
4743,ودان المسؤول السياسي الجماعه الاسلاميه الجنوب الشيخ صلاح الدين دان المجزره معتبرا انها تضاف الى سلسله المجازر ارتكبها العدو الاسرائيلي دير ياسين وصبرا وشاتيلا,Speech,
4744,بيروت تعرضت للمجازر بدايه الفتنه لبنان السبت الاسود وحتى صبرا وشاتيلا والضاحيه تعاني اليوم مجزره جديده مخيفه جدا لان الخصومه المره ضمن اهل بيروت وهذه الفتنه تخدم قطعا الا العدو الاسرائيلي,Not Speech,
4745,ان حقيقه حصل مجازر فعليه دفعنا شهيد وجريحا فضلا تهجير معظم ابنائنا,Not Speech,
4746,اننا نؤكد العيش المشترك ونحن كفلسطينيين لدينا فرد ايه مجزره ابتداء دير ياسين وانتهاء بمجازر صبرا وشاتيلا ولم تكن يوم الايام ايه قريه مسيحيه مهدده الفلسطينيين بحكم انتمائها المذهبي,Speech,
4747,واهالي درب السيم والميه وميه ومغدوشه جيدا وان النار كانت تاتي مغدوشه وتلالها كانت تحرق المخيم وتحملنا الخسائر والاستنزاف حفاظا العيش المشترك,Not Speech,
4748,وتحدث الشيخ عبد الحليم زيدان خطبه القاها جامع البوابه التحتا صيدا تغيير الواجهات السياسيه والعسكريه للقوات اللبنانيه,Speech,
4749,وقال تغيير الوجوه انكشفت واتضحدت باخرى جديده نسبيا يمكنه ان يغش شعبنا ذاق مراره الحقد تكنه القوات اللبنانيه وهذا التعويم ولد فاشل الا انهم يجدوا وجها بينهم انظف واطهر قائد مجزره صبرا وشاتيلا,Speech,
4750,وانتقد المارونيه السياسيه واعتبر ان حزب الكتائب القوات اللبنانيه مدرسه واحده تغيرت القياده والواجهه وانهما عمله واحده,Speech,
4751,اننا نشك الشك التفاف الجمهور المسيحي حول الرمز الجديد وتكريسه للصفه التمثيليه يدعيها لنفسه نظرا الى صيته الحميد واقتران اسمه بمجزره صبرا وشاتيلا ضج العالم وكشفت دوره وسائل الاعلام العالميه تظن ان المجتمع المسيحي الغني بالرجال اصبح عاقرا لهذا الحد,Not Speech,
4752,وعن نظرته الى التغيرات الاخيره القوات اللبنانيه قال ان ابعاد جعجع الواجهه ومجيء ايلي حبيقه الا تبديل للاقنعه لامتصاص النقمه المجتمع المسيحي المحلي والغربي,Speech,
4753,وحبيقه منفذ مجزره العصر صبرا وشاتيلا ويداه ملطختان بدماء المواطنين وشخصيته معروفه يانها احدى الادوات الاسرائيليه القوات اللبنانيه,Not Speech,
4754,وذكرت حصل المناطق الشرقيه ضد اللبنانيين والفلسطينيين ومجزره صبرا وشاتيلا وبمساعده حزب الكتائب وقواته القوات الاسرائيليه اثناء اجتياحها للبنان,Speech,
4755,وكان البطريرك حكيم صرح اننا نهنئ السيد حبيقه جرأته ويقظته الجديده سوريا وان كانت جاءت متاخره,Speech,
4756,واعلن انني ساغتنم زيارتي لدمشق لمعرفه نيات المسؤولين السوريين التبدل الجذري المفاجئ اعلنه السيد,Speech,
4757,وهنا ذكر العميد ان البطريرك حكيم ببعض ورد تقرير كاهان مجزره مخيمي صبرا وشاتيلا وبالتحقيق المجزره نشره اهنون كابليوك الموند وبالمقابل نشرته مجله تايم تشرين الاول المجزره ومقال بيارلوك سيقيون مجله تموانياج كريتيان تاريخ كانون الاول تحت عنوان شارون كان يعرف وكذلك الجميل,Not Speech,
4758,كفتنا مجزره صبرا وشاتيلا ايدي الكتائب وتجري اليوم مجزره جديده صبرا وشاتيلا فلحساب,Not Speech,
4759,يجري بيروت معركه طائفيه انها معركه اسرائيل ضد المسلمين جميعا وضد الوحده الاسلاميه,Not Speech,
4760,عين بعال وجه اهالي عين بعال الى رئيس حركه امل الوزير نبيه بري البيان اذ نستنكر بشده الاعتداء حركه امل المجاهده المؤمنه,Speech,
4761,نتوقف طويلا امام البندقيه المحاهده ظهرت حديثا ونتساءل اين كانت ايام مجزره صبرا وشاتيلا لماذا تطلق رصاصه واحده العدو الصهيوني,Not Speech,
4762,لذلك فاننا نصر قطع اليد العميله تلوثت بدماء الابرياء والاطفال والنساء معاهدين الله ورسوله السير خطى الامام الصدر المغيب واضعين امكاناتنا البشريه والماديه تصرفكم سائلين المولى عز وجل ينصركم ويسدد خطاكم خير الامه تكالبت عليها عناصر الشر وجيوش الحاقدين,Not Speech,
4763,فصبرا وشاتيلا رمز ابشع مجزره التاريخ والعوده اليهما وتلطيخ ايدي حركه امل مجددا امر طباق وجناس اللغه العربيه مرفوض اعلاميا خصوصا اذا كان الاعلام مجربا وخبير مثل اعلام عرفات,Not Speech,
4764,اتسمت امس حرب المخيمات حركه امل والمقاتلين الفلسطينيين يومها التاسع ببعض العنف فدارت معارك عنيفه ضد ضاجبه مخيمي صبرا وشاتيلا,Not Speech,
4765,تواتر معلومات مجزره ارتكبها مقاتلون فلسطينيون ضد مقاتلين امل وجنود اللواء السادس عمليه تسلل الى مستشفي دار العجزه الاسلاميه,Not Speech,
4766,لقد كان سكان المخيم الشيعه وعندما حصلت مجزره القوات اللبنانيه صبرا وشاتيلا سقط شيعيا بينهم,Not Speech,
4767,تحدث المسؤول الاشتراكي التطورات لبنان فقال ان الوضع صعب جدا وان يجري بيروت نسخه جديده صبرا وشاتيلا ويشكل ماساه الى الفلسطيني اشاره الى تكرار مجزره المخيمين,Speech,
4768,مجزره صبرا وشاتيلا عام نفذها شارون بقوات مشتركه جيش هو القوات اللبنانيه,Not Speech,
4769,"""مجزره صبرا وشاتيلا وبرج البراجنه عام تنفذها ماديا وبشريا زمر فاشيه حركه امل والجيش اللبناني اللواء السادس انسجاما المشروع السياسي الصهيوني",Not Speech,
4770,المؤتمر جاء بعدما انطلقت المراه الفلسطينيه مجزره صبرا وشاتيلا لتقول وامعتصماه فكان المرد الدعوه الى القمه,Not Speech,
4771,لبنان صينيه فضه الى اسرائيل وكان عرابا لمجازر صبرا وشاتيلا والصفرا وكان مساهها كبيرا وراء الستار مجزره اهدن ذهب ضحيتها ولدكم وزوجته وابنته الطفله وكان سببا مجازر المتن وبعض قرى جبيل,Not Speech,
4772,عندما يكون احد اطراف التحالف الرمز الاسرائيلي رمز مجزره صبرا وشاتيلا يمكن ان موقع الحوار موقفنا,Not Speech,
4773,ومنعت مرور السيارات سوق الخضر باستثناء السيارات تنقل الخضر ووزعت قصاصات باسم جبهه الانقاذ,Not Speech,
4774,اللجنه الشعبيه يسقط اطفالنا ضحايا,Speech,
4775,الجيش ساهموا منع اطلاق النار الهواء كان صبرا وشاتيلا رصاص وقعت المجزره القناع الليل والنهار وبعد زوال الاحتلال خدمه للجبناء والعملاء احمد منش الحركه منطقه بنايات رستم شارع عبد المنور حاره حريك وكانت مزوده رشاشات ثقيله راحت تطلق النار الهواء وعلى منازل الفلسطينيين,Not Speech,
4776,انطلقت مجموعات همجيه لتقتحم بيوت العائلات الامنه وكما فعل الصهاينه المحتلون مضى فعلوا هناك,Not Speech,
4777,لهذا نحتاج الى التنسيق نستطيع ان يحمي بعضنا بعضا,Not Speech,
4778,ولكي نكون قال الله يحب يقاتلون سبيله صفا لكنهم بنيان مرصوص يحبه الله كلكم تقولون انكم تريدون قتال اسرائيل ونحن نصدكم لذا وفروا القتال,Not Speech,
4779,وقال علينا ان نفهم ان قام بمجزره صبرا وشاتيلا وخطط لمجزره بئر العبد ومجازر الضاحيه وبيروت يمكن ان يخلصوا للانسان الحر,Speech,
4780,الاوضاع لمسك الاوراق ستضيع الاوراق,Not Speech,
4781,اضراب غدا في عين الحلوه مسيره نظمنها الشبيبه الفلسطينيه ذكرى مجزره صبرا وشاتيلا صيدا,Not Speech,
4782,النهار نظمت امس منظمه الشبيبه الفلسطينيه مخيم عين الحلوه معسكر الشهيد معروف سعد مسيره طالبيه وكشفيه بدعوه جبهه الانقاذ الوطني الفلسطيني الذكرى الثالثه لمجزره مخيمي صبرا وشاتيلا ورفع المشاركون اعلام لبنانيه وفلسطينيه ولافتات تندد احمد منتش بمرتكبي المجزره ومنها دماء شعبنا,Not Speech,
4783,اظهر اطهركم ايها الشارونيونون الثوره ستستمر رغم المجازر النصر والتحرير,Not Speech,
4784,جبهه الانقاذ تدعو الى اضراب صيدا,Not Speech,
4785,النهار دعت قياده الجنوب جبهه الانقاذ الوطني الفلسطيني الى اضراب عام اليوم مخيم عين الحلوه معسكر الشهيد معروف سعد استنكارا لمجزره صبرا وشاتيلا والمجازر ترتكب ضد مخيماتنا,Not Speech,
4786,ووزعت الجبهه امس بيانا قالت ايلول يحمل طياته معاني والامل وتضحيات معاني الصمود والبطوله معاني قرار رفض خروج المقاتلين بيروت معاني رفض خيار عرفات سياسه المفاوضات,Speech,
4787,وقال البيان ان ثلاث ذكريات تمر علينا الاسبوع الاولي ذكرى راس السنه الهجريه تضعنا اجواء بدايات الدعوه الاسلاميه والثانيه ذكرى عاشوراء تضعنا اجواء محاربه الظلم والظالم قله العدد والعده والذكرى الثالثه مجزره صبرا وشاتيلا ارتكبها الصهاينه وعملاؤهم القوات اللبنانيه باشراف ايلي حبيقه يريد تبديل لونه اليوم ويقول انه اصبح الخيار العربي,Speech,
4788,احتفال الجماعه عين الحلوه صيدا النهار مناسبه راس السنه الهجريه وذكرى مجزره صبرا وشاتيلا,Not Speech,
4789,اقامت الجماعه الاسلاميه احتفالا خطابيا مخيم عين الحلوه حضره لفيف العلماء وجمهور,Not Speech,
4790,وتحدث امين الجبهه الاسلاميه الشيخ محرم العارفي فوصف مجزره صبرا وشاتيلا بانها مؤامره ضد الاسلام والمسلمين لبنان وربما تصادما اخوانهم اللبنانيين وراى ان المشاريع والطروحات اكثر خطوه مشوار الالف ميل,Speech,
4791,انظمه الحزب وجبهات فلسطينيه دانت مجزره صبرا وشاتيلا وغيرها الذكرى الثالثه لمجزره مخيمي صبرا وشاتيلا,Speech,
4792,دانت منظمه التحرير الفلسطينيه وجبهات وتنظيمات المجازر والمجازر ارتكبت حاره حريك والاعتداءات برج البراجنه منظمه التحرير,Speech,
4793,وجاء بيان منظمه التحرير تحل الذكرى الثالثه لمجازر صبرا وشاتيلا وشعبنا يواصل نضاله الباسل الدؤوب اجل انتزاع حقوقه الوطنيه في الوطن المحتل,Speech,
4794,تنتفض جماهيرنا ضد الاحتلال الصهيوني حركه جماهيريه واسعه ينخرط شعبنا باسره وتمارس طلائعه النضال المسلح ضد العدو الصهيوني الغاصب بكل الاشكال والاساليب المتاحه,Not Speech,
4795,وذكر بيان الجبهه الشعبيه بمجازر ايلول الاردن اضافه الى مجزره صبرا وشاتيلا معتبرا انها افرزت دروسا غنيه اجل استمرار النضال والكفاح,Speech,
4796,وذكر بمجزره صبرا وشاتيلا محييا ارواح الابرياء,Speech,
4797,قال قليلات الذكرى الثالثه لاجتياح قوات الغزو الصهيوني بيروت الوطنيه والاسلاميه وفي ذكرى مجزره مخيمي صبرا وشاتيلا تبدو اليوم ملامح مواجهه مصيريه ازاء مستقبل البلد وازاء تحرير مصيره ايضا ظل استمرار الاحتلال الاسرائيلي لجزء الجنوب اللبناني,Speech,
4798,وتعتبر ان اي مدخل لحل الازمه او اي مشروع سياسي يطرح يجب ينطلق مبدا استكمال تحرير الارض الغزاه,Not Speech,
4799,الجبهه الديموقراطيه لتحرير فلسطين ان البيان نسب اليها ذكرى مجزره صبرا وشاتيلا نهار الاربعاء الماضي انما اللجنه الشعبيه لمخيم الجليل,Not Speech,
4800,حسين فضل الله,Not Speech,
4801,اعلن العلامه السيد محمد حسين فضل الله انه يرفض ان يكون خطط لمجزره صبرا وشاتيلا ومجازر تلال زعتر والتبعه والمسلخ ونفذها الممثل تمتد اليه اليد,Speech,
4802,واتهم القوات اللبنانيه بتهجير المسلمين جبيل وحرم بيع اراضيهم محذرا ان ابرياء مناطق اخرى سيدفعون الثمن,Speech,
4803,ونبه الى ان اسرائيل تسعى الى توسيع الشريط الحدودي وبناء مستوطنات الجنوب,Speech,
4804,استهل فضل الله خطبه الجمعه القاها مسجد الامام الرضا بئر العبد,Not Speech,
4805,ايام مرت علينا ذكرى مجزره تشابه صورها واشكالها مذبحه عاشوراء مجزره صبرا وشاتيلا مثل فيها باطفال فلسطينيين ومسلمين لبنانيين نساء حوامل وشيوخ وعجزه حق وذبح شباب عزل,Not Speech,
4806,المجزره بلغت فظاعتهما ووحشيتها ان اسرائيل افسحت المجال وربما خططت وكانت غطاء سياسيا وعسكريا لمن قام حاولت التبراه واوجدت شكلا قانونيا داخل اجهزتها يحاول التحقيق ويحاكم قام تبريئ نفسها امام العالم حول المجزره,Not Speech,
4807,وافادت وكاله رويتر ان اخر عرف ديفيسون انه كان كانون الاول متن سفينه تولت اجلاء فدائيين موالين لرئيس اللجنه التنفيذيه لمنظمه التحرير الفلسطينيه السيد ياسر عرفات الف,Not Speech,
4808,وفيها انه انضم الى منظمه التحرير رد فعل ثلاث سنوات امضاها الولايات المتحده يعبث حياك طيبه ضمير اجتماعي وبعدما شاهد صورا لمجزره صبرا وشاتيلا,Not Speech,
4809,وطرح ثلاثه اسئله تزال صور المجازر المتكرره حق شعبنا ومجزره صبرا وشاتيلا تزال ماثله امامنا يضمن سلامه المخيمات وسواحل المخيمات لبنان بعدما راينا الساحل التونسيه مدقا للطيران الصهيوني رغم ان ساكني حمام الشط نفوا انفسهم سبيل القضيه لبنان ام انه ارفك وله حقوق مواطني الارض اللبنانيه,Speech,not sure about this
4810,وهل ياخذ دوره لبنان سوريا وراى ان الاجابه تكون انذاك خيانات الدول العربيه والتي اختنت جزءا ثمينا لبنان الجنوب,Speech,
4811,واذا قررنا ان تموت فلن تستطيع اميركا ان تفعل,Not Speech,
4812,ولاحظ المراقبون ان كلام الزعيم الليبي يتناقض نقيه تورط ليبيا هجومي روما وفيينا ورفضها لاتهامات بانه قدم تسهيلات لتدريب جماعه ابو نضال المنشقه دركه,Not Speech,
4813,وكان القذاقي صرح مقابله اجراها معه التلفزيون الالماني الغربي اول امس انه يفرق الهجومين مطاري روما وفييناوحمامات الدم مكان اخر العالم اشاره الى جنوب اقر والغزو الاميركي لجزيره غرينادا ومجزره مخيمي صبرا وشاتيلا,Speech,
4814,المهرجان مناسبه ذكر يرئيس المصري الراحل جمال عبد الناصر,Not Speech,
4815,وذكر بمجزره مخيمي صبرا وشاتيلا قتل شخص شيوخا ونساء واطفالا الفلسطينيين شخصا عائله مقداد اللبنانيه,Speech,
4816,واشار الى ان شارون مسؤول مجزره مخيمي صبرا وشاتيلا عام والى بيغن مسؤول مذبحه دير باسين قطاع غزه عام,Speech,
4817,ولم يستبعد ان تشن اسرائيل هجوما ليبيا لان هدف اسرائيل افساد استقرار البحر الاييض المتوسط وامنه,Speech,
4818,ورات ان يؤكد ان القوى ارتكبت مجزره صبرا وشاتيلا وقبلها استباحت مخيم تل الزعتر والنبعه وبرج حمود تريد عطي ملف اجرامها بعدما امتهنت سفك دماء,Speech,
